Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling Team,Total Runs Conceeded,Total Wicket for Team 1,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup", South Africa,377,6,Shaun Pollock,10,0,83,0,0,2,8.3
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup", South Africa,377,6,Makhaya Ntini,9,0,68,1,0,0,7.56
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup", South Africa,377,6,Charl Langeveldt,10,0,82,1,1,2,8.2
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup", South Africa,377,6,Andrew Hall,10,0,60,2,0,0,6
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup", South Africa,377,6,Graeme Smith,2,0,14,0,0,0,7
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup", South Africa,377,6,Jacques Kallis,9,0,66,1,0,0,7.33
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup",Australia,294,10,Nathan Bracken,9,0,40,2,0,0,4.44
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup",Australia,294,10,Shaun Tait,10,0,61,2,1,4,6.1
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup",Australia,294,10,Glenn McGrath,9,0,62,1,0,0,6.89
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup",Australia,294,10,Shane Watson,8,1,46,1,0,2,5.75
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup",Australia,294,10,Brad Hogg,10,0,61,3,0,1,6.1
2007,22nd Match,24-Mar-07,Warner Park,"Basseterre, St Kitts, West Indies",Australia vs  South Africa,"22nd Match, Group A, Basseterre, March 24, 2007,
ICC World Cup",Australia,294,10,Andrew Symonds,2,0,19,0,0,0,9.5
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",England,177,10,James Anderson,9,0,27,2,0,1,3
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",England,177,10,Sajid Mahmood,9,0,39,1,3,2,4.33
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",England,177,10,Andrew Flintoff,9,0,35,2,3,1,3.89
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",England,177,10,Ravi Bopara,1,0,7,0,1,1,7
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",England,177,10,Paul Collingwood,7,0,33,2,0,1,4.71
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",England,177,10,Monty Panesar,8,0,28,0,0,0,3.5
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Thomas Odoyo,6,0,27,1,2,3,4.5
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Peter Ongondo,4,0,31,1,0,0,7.75
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Lameck Onyango,2,0,14,0,0,0,7
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Tony Suji,3,0,15,0,1,0,5
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Hiren Varaiya,6,0,39,0,0,2,6.5
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Jimmy Kamande,5,0,24,0,0,0,4.8
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Steve Tikolo,4,0,1,1,0,0,4.5
2007,23rd Match,24-Mar-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies",Kenya vs England,"23rd Match, Group C, Gros I Sri Lankaet, March 24, 2007,
ICC World Cup",Kenya,178,3,Collins Obuya,3,0,8,0,0,0,2.67
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bangladesh,94,9,Mashrafe Mortaza,4,0,8,2,1,2,2
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bangladesh,94,9,Syed Rasel,5,0,14,1,1,1,2.8
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bangladesh,94,9,Abdur Razzak,4,0,20,3,0,1,5
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bangladesh,94,9,Mohammad Rafique,4,0,18,1,0,0,4.5
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bangladesh,94,9,Shakib Al Hasan,3,0,12,2,0,0,4
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bangladesh,94,9,Aftab Ahmed,1,0,17,0,0,0,17
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bermuda,96,3,Kevin Hurdle,4,0,25,0,3,7,6.25
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bermuda,96,3,Saleem Mukuddem,5,1,19,3,0,4,3.8
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bermuda,96,3,Janeiro Tucker,3,0,14,0,0,0,4.67
2007,24th Match,25-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bermuda,96,3,Dwayne Leverock,3.3,0,19,0,0,0,5.76
2007,24th Match,27-Mar-07,Queen's Park Oval,"Port of Spain, Trinidad, West Indies",Bermuda vs Bangladesh,"24th Match, Group B, Port of Spain, March 25, 2007,
ICC World Cup",Bermuda,96,3,Delyone Borden,2,0,15,0,0,2,7.5
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indiaies,322,6,Daren Powell,10,2,53,2,0,0,5.3
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indiaies,322,6,Jerome Taylor,10,0,67,0,0,3,6.7
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indiaies,322,6,Corey Collymore,10,0,56,0,0,2,5.6
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indiaies,322,6,Chris Gayle,4,0,29,0,2,0,7.25
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indiaies,322,6,Dwayne Bravo,7,0,49,2,0,2,7
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indiaies,322,6,Marlon Samuels,9,0,58,1,1,1,6.44
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",Australia,219,10,Nathan Bracken,9,1,25,1,0,1,2.78
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",Australia,219,10,Shaun Tait,7.3,0,43,2,0,7,5.89
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",Australia,219,10,Glenn McGrath,8,1,31,3,0,0,3.88
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",Australia,219,10,Shane Watson,7,0,31,0,0,0,4.43
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",Australia,219,10,Brad Hogg,10,0,56,3,0,2,5.6
2007,25th Match,27-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",Australia,219,10,Andrew Symonds,4,0,32,1,0,1,8
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Shaun Pollock,8,0,46,0,0,0,5.75
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Makhaya Ntini,8,0,26,2,0,0,3.25
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Charl Langeveldt,10,1,39,5,1,0,3.9
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Andrew Hall,9.3,0,33,1,0,3,3.55
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Jacques Kallis,6,0,24,0,0,0,4
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Robin Peterson,5,0,22,0,0,1,4.4
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", South Africa,209,10,Graeme Smith,3,0,16,0,0,0,5.33
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", Sri Lanka,212,9,Chaminda Vaas,10,1,31,1,0,0,3.1
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", Sri Lanka,212,9,Lasith Malinga,9.2,0,54,4,1,1,5.87
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", Sri Lanka,212,9,Farveez Maharoof,7,0,41,0,0,0,5.86
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", Sri Lanka,212,9,Muttiah Muralitharan,10,0,34,3,0,1,3.4
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", Sri Lanka,212,9,Sanath Jayasuriya,10,0,34,1,0,1,3.4
2007,26th Match,28-Mar-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs  South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup", Sri Lanka,212,9,Tillakaratne Dilshan,2,0,9,0,0,0,4.5
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup", New Zealand,177,10,Michael Mason,6,2,14,0,0,1,2.33
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup", New Zealand,177,10,Shane Bond,8.4,0,31,3,0,2,3.69
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup", New Zealand,177,10,James Franklin,3,0,29,0,0,0,9.67
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup", New Zealand,177,10,Jacob Oram,8,2,23,3,0,0,2.88
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup", New Zealand,177,10,Scotlandt Styris,10,1,35,1,0,0,3.5
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup", New Zealand,177,10,Daniel Vettori,9,1,39,3,0,0,4.33
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indiaies,179,3,Daren Powell,10,2,39,2,2,1,3.9
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indiaies,179,3,Dwayne Smith,5,0,24,0,0,1,4.8
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indiaies,179,3,Corey Collymore,9,0,43,0,0,0,4.78
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indiaies,179,3,Dwayne Bravo,8,0,32,0,0,0,4
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indiaies,179,3,Chris Gayle,6.2,0,35,0,0,1,5.65
2007,27th Match,29-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs  New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indiaies,179,3,Ramnaresh Sarwan,1,0,5,0,0,0,5
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Dave Langford-Smith,7,0,38,0,3,3,5.43
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Boyd Rankin,7,1,28,2,0,4,4
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Trent Johnston,10,0,70,1,0,0,7
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Andre Botha,10,1,56,1,0,0,5.6
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Kevin O Brien,4,0,26,1,0,2,6.5
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Kyle McCallan,10,0,38,1,0,2,3.8
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,266,7,Andrew White,2,0,8,0,0,0,4
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,218,10,James Anderson,7,1,35,1,0,4,5
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,218,10,Eoin Morgan,8,2,34,0,1,1,4.25
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,218,10,Andrew Flintoff,8.1,1,43,4,4,0,5.31
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,218,10,Paul Collingwood,6,0,38,1,0,1,6.33
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,218,10,Monty Panesar,10,1,31,2,0,0,3.1
2007,28th Match,30-Mar-07,Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,218,10,Michael Vaughan,9,0,34,1,0,1,3.78
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,104,6,Nathan Bracken,4,0,20,2,0,1,5
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,104,6,Glenn McGrath,5,0,16,3,0,1,3.2
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,104,6,Shaun Tait,4,0,28,1,0,4,7
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,104,6,Shane Watson,1.4,0,4,0,0,0,2.86
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,104,6,Brad Hogg,5,0,20,0,0,0,4
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,104,6,Andrew Symonds,2.2,0,16,0,0,1,7.27
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,106,0,Mashrafe Mortaza,4,0,20,0,0,0,5
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,106,0,Tapash Baisya,2.5,0,35,0,0,0,14
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,106,0,Aftab Ahmed,0.1,0,1,0,0,0,10
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,106,0,Abdur Razzak,3,0,15,0,0,0,5
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,106,0,Mohammad Rafique,3,0,21,0,0,0,7
2007,29th Match,31-Mar-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,106,0,Shakib Al Hasan,0.5,0,14,0,0,0,28
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Jerome Taylor,8,1,32,0,0,4,4
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Daren Powell,10,1,38,2,2,2,3.8
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Ian Bradshaw,10,0,67,1,1,1,6.7
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Dwayne Smith,3,0,23,0,0,0,7.67
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Chris Gayle,9,0,60,0,0,3,6.67
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Dwayne Bravo,7,0,59,1,1,2,8.43
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indiaies,303,5,Ramnaresh Sarwan,3,0,17,1,1,1,5.67
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Chaminda Vaas,8,1,19,2,1,0,2.38
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Lasith Malinga,5,0,34,2,0,2,6.8
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Dilhara Fernando,7,3,19,0,1,1,2.71
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Tillakaratne Dilshan,4,0,11,0,0,0,2.75
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Russel Arnold,3,0,9,0,0,0,3
