Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling Team,Total Runs Conceeded,Total Wicket for Team 1,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2007,41st Match,14-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs  New Zealand,"41st Match, Super Eights, St George's, April 14, 2007,
ICC World Cup", South Africa,196,5,Andre Nel,9.2,0,33,2,1,1,3.59
2007,41st Match,14-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs  New Zealand,"41st Match, Super Eights, St George's, April 14, 2007,
ICC World Cup", South Africa,196,5,Andrew Hall,8,0,32,0,0,2,4
2007,41st Match,14-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs  New Zealand,"41st Match, Super Eights, St George's, April 14, 2007,
ICC World Cup", South Africa,196,5,Jacques Kallis,4,0,17,0,0,0,4.25
2007,41st Match,14-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs  New Zealand,"41st Match, Super Eights, St George's, April 14, 2007,
ICC World Cup", South Africa,196,5,Robin Peterson,7,0,39,1,0,2,5.57
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Bangladesh,243,7,Aftab Ahmed,2,0,8,0,0,1,4
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Bangladesh,243,7,Shakib Al Hasan,10,0,44,1,0,0,4.4
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Bangladesh,243,7,Mohammad Rafique,10,0,42,0,0,2,4.2
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Bangladesh,243,7,Abdur Razzak,9,0,48,0,0,2,5.33
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Bangladesh,243,7,Shahadat Hossain,9,1,51,0,2,1,5.67
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Bangladesh,243,7,Mashrafe Mortaza,10,1,38,2,3,0,3.8
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Ireland,169,10,Dave Langford-Smith,10,1,27,2,0,3,2.7
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Ireland,169,10,Boyd Rankin,8,0,42,2,0,9,5.25
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Ireland,169,10,Andre Botha,8,0,31,1,0,0,3.88
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Ireland,169,10,Trent Johnston,7.2,0,40,2,0,2,5.56
2007,42nd Match,15-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Bangladesh,"42nd Match, Super Eights, Bridgetown, April 15, 2007,
ICC World Cup",Ireland,169,10,Kyle McCallan,8,1,25,2,0,0,3.13
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup",Australia,226,10,Michael Clarke,8,0,36,0,0,0,4.5
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup",Australia,226,10,Andrew Symonds,3,0,15,0,1,0,5
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup",Australia,226,10,Brad Hogg,10,0,35,2,0,0,3.5
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup",Australia,226,10,Glenn McGrath,9,1,48,2,1,0,5.33
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup",Australia,226,10,Shaun Tait,10,0,68,2,1,6,6.8
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup",Australia,226,10,Nathan Bracken,9.4,3,19,4,0,1,2.02
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Nuwan Kulasekara,4,0,20,0,1,0,5
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Farveez Maharoof,7,0,52,0,1,0,7.43
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Dilhara Fernando,6,1,36,0,3,3,6
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Russel Arnold,4,0,20,2,0,1,5
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Malinga Bandara,9.4,0,53,1,0,0,5.64
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Sanath Jayasuriya,6,0,32,0,0,0,5.33
2007,43rd Match,16-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", Sri Lanka vs Australia,"43rd Match, Super Eights, St George's, April 16, 2007,
ICC World Cup", Sri Lanka,232,3,Tillakaratne Dilshan,6,0,19,0,0,0,3.17
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup", South Africa,154,10,Shaun Pollock,10,2,17,0,1,0,1.7
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup", South Africa,154,10,Charl Langeveldt,7,1,38,1,0,0,5.43
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup", South Africa,154,10,Andre Nel,10,3,35,3,2,4,3.5
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup", South Africa,154,10,Andrew Hall,10,2,18,5,0,0,1.8
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup", South Africa,154,10,Jacques Kallis,8,0,22,1,0,0,2.75
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup", South Africa,154,10,Justin Kemp,3,0,16,0,0,1,5.33
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup",England,157,1,James Anderson,5,0,32,0,0,2,6.4
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup",England,157,1,Sajid Mahmood,4.2,0,49,0,1,0,11.67
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup",England,157,1,Andrew Flintoff,6,0,36,1,1,1,6
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup",England,157,1,Monty Panesar,2,0,24,0,0,0,12
2007,44th Match,17-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",England vs  South Africa,"44th Match, Super Eights, Bridgetown, April 17, 2007,
ICC World Cup",England,157,1,Paul Collingwood,2,0,12,0,0,0,6
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup", Sri Lanka,77,10,Muttiah Muralitharan,5,0,19,4,0,2,3.8
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup", Sri Lanka,77,10,Farveez Maharoof,10,3,25,4,1,0,2.5
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup", Sri Lanka,77,10,Nuwan Kulasekara,7,3,10,0,0,0,1.43
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup", Sri Lanka,77,10,Chaminda Vaas,5.4,1,18,1,1,0,3.33
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup",Ireland,81,2,Dave Langford-Smith,3,0,29,1,0,3,9.67
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup",Ireland,81,2,Boyd Rankin,4,0,36,1,3,2,9
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup",Ireland,81,2,Andre Botha,1,0,4,0,0,0,4
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup",Ireland,81,2,Kevin O Brien,1,0,4,0,0,0,4
2007,45th Match,18-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Ireland vs  Sri Lanka,"45th Match, Super Eights, St George's, April 18, 2007,
ICC World Cup",Ireland,81,2,Kenny Carroll,1,0,8,0,0,0,8
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,230,5,Aftab Ahmed,2,0,12,1,0,0,6
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,230,5,Shakib Al Hasan,8,0,38,1,0,0,4.75
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,230,5,Mohammad Rafique,10,0,46,0,0,0,4.6
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,230,5,Abdur Razzak,10,0,44,1,0,0,4.4
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,230,5,Syed Rasel,10,2,48,1,0,1,4.8
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",Bangladesh,230,5,Mashrafe Mortaza,10,2,39,1,0,2,3.9
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",West Indiaies,131,10,Daren Powell,10,0,38,3,0,4,3.8
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",West Indiaies,131,10,Corey Collymore,7,1,11,2,0,1,1.57
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",West Indiaies,131,10,Jerome Taylor,8,0,25,0,0,1,3.13
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",West Indiaies,131,10,Dwayne Bravo,10,3,28,2,2,1,2.8
2007,46th Match,19-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs Bangladesh,"46th Match, Super Eights, Bridgetown, April 19, 2007,
ICC World Cup",West Indiaies,131,10,Chris Gayle,8.5,0,28,2,0,0,3.29
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,Michael Mason,3,0,27,0,1,1,9
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,James Franklin,8,0,74,3,5,1,9.25
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,Jeetan Patel,10,0,48,2,1,0,4.8
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,Daniel Vettori,10,0,60,0,2,0,6
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,Scotlandt Styris,10,0,50,1,0,2,5
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,Mark Gillespie,6,0,67,0,1,0,11.17
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup", New Zealand,348,6,Craig McMillan,3,0,21,0,0,0,7
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,133,10,Nathan Bracken,4,0,27,0,0,1,6.75
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,133,10,Shaun Tait,6,0,32,3,1,4,5.33
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,133,10,Glenn McGrath,4,0,25,2,1,0,6.25
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,133,10,Brad Hogg,6.5,1,29,4,0,1,4.46
2007,47th Match,20-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies",Australia vs  New Zealand,"47th Match, Super Eights, St George's, April 20, 2007,
ICC World Cup",Australia,133,10,Shane Watson,5,0,20,1,0,1,4
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,James Anderson,6,0,39,0,0,6,6.5
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,Liam Plunkett,7,0,71,1,2,5,10.14
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,Stuart Broad,6,1,32,0,0,1,5.33
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,Andrew Flintoff,9.5,0,59,2,1,0,6.21
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,Jamie Dalrymple,3,0,19,0,0,1,6.33
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,Paul Collingwood,8,0,40,1,0,1,5
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",England,300,10,Michael Vaughan,10,0,39,3,0,0,3.9
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indiaies,301,9,Corey Collymore,10,0,61,1,0,2,6.1
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indiaies,301,9,Daren Powell,10,0,58,0,0,2,5.8
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indiaies,301,9,Jerome Taylor,10,1,65,2,0,0,6.5
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indiaies,301,9,Chris Gayle,5,0,32,0,0,0,6.4
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indiaies,301,9,Dwayne Bravo,9.5,0,47,2,0,1,5.95
2007,48th Match,21-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",West Indies vs England,"48th Match, Super Eights, Bridgetown, April 21, 2007,
ICC World Cup",West Indiaies,301,9,Ramnaresh Sarwan,5,1,21,1,0,0,4.2
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", New Zealand,289,5,Scotlandt Styris,1,0,8,0,0,1,8
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", New Zealand,289,5,Jeetan Patel,10,0,62,0,0,0,6.2
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", New Zealand,289,5,Daniel Vettori,10,0,51,1,0,1,5.1
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", New Zealand,289,5,Jacob Oram,10,0,60,1,2,1,6
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", New Zealand,289,5,Shane Bond,10,1,59,1,1,3,5.9
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", New Zealand,289,5,James Franklin,9,1,46,2,2,2,5.11
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", Sri Lanka,208,10,Dilhara Fernando,5,0,45,0,5,1,9
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", Sri Lanka,208,10,Lasith Malinga,7,2,21,1,1,0,3
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", Sri Lanka,208,10,Chaminda Vaas,8,1,25,1,0,1,3.13
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", Sri Lanka,208,10,Muttiah Muralitharan,8,0,31,4,0,1,3.88
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", Sri Lanka,208,10,Sanath Jayasuriya,9,0,57,2,0,3,6.33
2007,1st Semi-Final,24-Apr-07,Sabina Park,"Kingston, Jamaica, West Indies", Sri Lanka vs  New Zealand,"1st Semi-Final, Kingston, April 24, 2007,
ICC World Cup", Sri Lanka,208,10,Tillakaratne Dilshan,4.4,0,22,2,0,1,5
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup",Australia,149,10,Nathan Bracken,7,2,15,1,0,0,2.14
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup",Australia,149,10,Glenn McGrath,8,1,18,3,0,1,2.25
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup",Australia,149,10,Shaun Tait,10,0,39,4,0,5,3.9
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup",Australia,149,10,Shane Watson,8.5,0,49,1,0,0,5.76
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup",Australia,149,10,Brad Hogg,10,2,24,1,0,3,2.4
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup", South Africa,153,3,Shaun Pollock,5,1,16,1,0,0,3.2
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup", South Africa,153,3,Charl Langeveldt,6,0,34,1,1,1,5.67
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup", South Africa,153,3,Jacques Kallis,5,1,20,0,1,1,4
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup", South Africa,153,3,Andre Nel,7,1,31,1,0,1,4.43
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup", South Africa,153,3,Andrew Hall,6.3,0,43,0,1,0,6.83
2007,2nd Semi-Final,25-Apr-07,Daren Sammy National Cricket Stadium,"Gros I Sri Lankaet, St Lucia, West Indies", South Africa vs Australia,"2nd Semi-Final, Gros I Sri Lankaet, April 25, 2007,
ICC World Cup", South Africa,153,3,Justin Kemp,2,0,4,0,0,0,2
2007,Final,28-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Australia vs  Sri Lanka,"Final, Bridgetown, April 28, 2007,
ICC World Cup", Sri Lanka,281,4,Chaminda Vaas,8,0,54,0,2,1,6.75
2007,Final,28-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Australia vs  Sri Lanka,"Final, Bridgetown, April 28, 2007,
ICC World Cup", Sri Lanka,281,4,Lasith Malinga,8,1,49,2,0,0,6.13
2007,Final,28-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Australia vs  Sri Lanka,"Final, Bridgetown, April 28, 2007,
ICC World Cup", Sri Lanka,281,4,Dilhara Fernando,8,0,74,1,1,4,9.25
